# ID,label,root_density,linearity,planarity,sphericity,omnivariance,anisotropy
  30.00000,   0.00000,  18.71000,   0.00030,   0.22896,  15.26533,   0.04740,   8.30206,   0.95260,-137.82706,  45.49061,   0.02607
  31.00000,   0.00000,  12.08000,   0.00037,   0.56813,   4.89627,   0.07325,  13.35082,   0.92675,-214.41801,  63.53799,   0.04866
  32.00000,   0.00000,   9.80000,   0.00164,   0.77236,  84.06409,   0.00268,   1.56562,   0.99732, -59.74513,  22.72234,   0.00218
  33.00000,   0.00000,  20.88000,   0.00369,  -1.29390,  -0.01016,   2.31744,   3.61927,  -1.31744, -16.47603,  11.63662,   0.41299
  34.00000,   0.00000,  19.61000,   0.00023,   0.98854,  -0.97307,   0.42568,   9.56586,   0.57432,-303.42578,  81.04826,   0.29620
  35.00000,   0.00000,  10.89000,   0.00121,  -0.49734,  13.29857,   0.10472,   6.96323,   0.89528, -90.71199,  33.60044,   0.04024
  36.00000,   0.00000,  13.81000,   0.00113,   0.22444,   5.45157,   0.12021,   6.56171,   0.87979, -66.76842,  27.43354,   0.06341
  37.00000,   0.00000,  11.15000,   0.00036,   0.37191,   9.61188,   0.05919,   7.64716,   0.94081,-110.54715,  38.66074,   0.03508
  38.00000,   0.00000,  11.09000,   0.00035,   0.71317,  22.90317,   0.01200,   3.77892,   0.98800, -94.38238,  32.50795,   0.00924
  39.00000,   0.00000,  12.35000,   0.00487,   0.59726,   5.78848,   0.05933,   1.34987,   0.94067,  -8.08276,   6.85223,   0.04058
  40.00000,   0.00000,  14.22000,   0.00614,   0.74838,   4.25570,   0.04788,   1.81724,   0.95212, -17.42158,  10.30149,   0.03684
  41.00000,   0.00000,  14.44000,   0.00141,   0.95352,  -0.88635,   0.40899,   2.46082,   0.59101, -25.12467,  13.42000,   0.28100
  42.00000,   0.00000,  14.30000,   0.00090,   0.81524,  17.16863,   0.01017,   4.84639,   0.98983,-158.17915,  46.93128,   0.00851
  43.00000,   0.00000,  14.85000,   0.00109,   0.38216,  13.55604,   0.04245,   7.27948,   0.95755,-119.54923,  40.67989,   0.02557
  44.00000,   0.00000,  13.72000,   0.00041,   0.62416,  41.94819,   0.00875,   5.17132,   0.99125,-156.63393,  48.14672,   0.00632
  45.00000,   0.00000,  16.29000,   0.00123,   0.34655,  11.34059,   0.05295,   5.70777,   0.94705, -77.98142,  29.88940,   0.03103
  46.00000,   0.00000,  14.45000,   0.00145,   0.67968,   2.33817,   0.09596,   5.74833,   0.90404, -64.80264,  25.98979,   0.06775
  47.00000,   0.00000,  12.55000,   0.00050,   0.85631,  -0.96133,   3.71625,  12.59941,  -2.71625,-278.44318,  75.47505,   0.76467
  48.00000,   0.00000,  16.14000,   0.00309,   0.51487,   9.08434,   0.04811,   3.06044,   0.95189, -33.61195,  16.41985,   0.03138
  49.00000,   0.00000,  16.86000,   0.00103,   0.61612,   6.15865,   0.05362,   5.35621,   0.94638, -73.26486,  28.09412,   0.03730
  50.00000,   0.00000,  12.30000,   0.00108,   0.51768,  44.13674,   0.01069,   4.29211,   0.98931,-109.24409,  37.09810,   0.00716
  51.00000,   0.00000,  10.53000,   0.00110,   0.49636,  22.75762,   0.02120,   5.44874,   0.97880,-110.49702,  37.73174,   0.01390
  52.00000,   0.00000,  14.08000,   0.00078,   0.39490,   5.18952,   0.09776,  15.53755,   0.90224,-229.09332,  67.90402,   0.05741
  53.00000,   0.00000,   8.83000,   0.00264,  -0.17731,  20.72985,   0.05418,   2.11434,   0.94582, -19.85575,  11.80848,   0.02428
  54.00000,   0.00000,  17.84000,   0.00037,   0.39044,   3.56201,   0.13362,  16.06263,   0.86638,-212.19768,  64.59502,   0.07665
  55.00000,   0.00000,  14.47000,   0.00007, -11.36973,   0.18322,  10.45430,  13.50359,  -9.45430,-211.08742,  63.61790,   0.43881
  56.00000,   0.00000,   9.91000,   0.00132,   0.93468,  -0.97839,   3.02211,   4.41525,  -2.02211, -86.78394,  30.99436,   0.73937
  57.00000,   0.00000,  18.67000,   0.00085,   0.46783,   6.82143,   0.06804,   8.98552,   0.93196,-129.41849,  43.46248,   0.04252
  58.00000,   0.00000,   8.58000,   0.00222,   0.96625,  -0.87998,   0.28120,   1.91642,   0.71880, -21.95587,  11.90241,   0.21385
  59.00000,   0.00000,  10.82000,   0.00129,   0.39531,  23.19545,   0.02499,   5.29315,   0.97501, -98.41226,  34.89050,   0.01534
  60.00000,   0.00000,  13.26000,   0.00006,   0.94409,  84.17018,   0.00066,  37.64461,   0.99934,-8228.98438,1196.89050,   0.00062
  61.00000,   0.00000,   9.92000,   0.00070,   0.48294,  19.75628,   0.02491,   4.13946,   0.97509, -70.53631,  27.22971,   0.01616
  62.00000,   0.00000,   9.90000,   0.00160,  -0.79118,  23.89319,   0.07195,   3.39335,   0.92805, -42.37790,  19.23406,   0.02513
  63.00000,   0.00000,   7.54000,   0.00186, -18.85416,  -0.34905,  30.50024,   3.17298, -29.50024, -42.45886,  19.26017,   0.59392
  64.00000,   0.00000,  13.44000,   0.00004,   0.67311,  15.37743,   0.01996,  22.53041,   0.98004,-724.74237, 162.39371,   0.01482
  65.00000,   0.00000,   8.08000,   0.00135,   0.96005,  -0.97708,   1.74273,   1.51015,  -0.74273, -16.36554,  10.21510,   0.62628
  66.00000,   0.00000,  13.29000,   0.00111,   0.88755,  14.20279,   0.00740,   4.99133,   0.99260,-221.09026,  59.43521,   0.00661
  67.00000,   0.00000,  18.99000,   0.00075,   0.94633,  -0.67613,   0.16572,   6.63157,   0.83428,-120.71591,  39.02938,   0.13590
  68.00000,   0.00000,  14.67000,   0.00142, -10.19959,   0.20402,   9.30183,   9.38006,  -8.30183,-124.86360,  42.86300,   0.43261
  69.00000,   0.00000,  12.24000,   0.00029,   0.54250,   4.78173,   0.07913,  13.86969,   0.92087,-217.27454,  64.42580,   0.05150
  70.00000,   0.00000,  11.89000,   0.00117,   0.62993,   6.02000,   0.05272,   7.72692,   0.94728,-122.08363,  40.83860,   0.03705
  71.00000,   0.00000,   7.42000,   0.00321,   0.81698,   8.20390,   0.01989,   1.21448,   0.98011, -16.55567,   9.49754,   0.01653
  72.00000,   0.00000,   8.27000,   0.00148,   0.65105,  11.70779,   0.02746,   2.60515,   0.97254, -36.60295,  16.88217,   0.01995
  73.00000,   0.00000,  14.89000,   0.00060,   0.77645,   2.77211,   0.05926,  16.76088,   0.94074,-351.54321,  90.86766,   0.04620
  74.00000,   0.00000,  12.57000,   0.00102,   0.63404,   5.61492,   0.05532,  11.10940,   0.94468,-193.27538,  57.93255,   0.03893
  75.00000,   0.00000,  11.55000,   0.00077,   0.70817,  12.14029,   0.02221,   3.00715,   0.97779, -51.77080,  21.19380,   0.01690
  76.00000,   0.00000,  16.51000,   0.00014,   0.31402,   4.83828,   0.11750,  15.98913,   0.88250,-222.19414,  66.75592,   0.06515
  77.00000,   0.00000,  19.63000,   0.00121,   0.89358,  -0.95132,   2.18613,   5.00145,  -1.18613, -68.08167,  26.77522,   0.66396
  78.00000,   0.00000,  12.12000,   0.00527,   0.59632,   4.52634,   0.07305,   1.94194,   0.92695, -13.56039,   9.28235,   0.04946
  79.00000,   0.00000,   8.10000,   0.00087,   0.95000,  -0.98399,   3.12417,   2.23314,  -2.12417, -38.75135,  17.30772,   0.74845
  80.00000,   0.00000,  11.90000,   0.00117, -22.28051,   0.00754,  23.10637,   5.02996, -22.10637, -76.11297,  29.30765,   0.48761
  81.00000,   0.00000,   9.11000,   0.00324,   0.63779,   3.59511,   0.07882,   4.94427,   0.92118, -55.69952,  23.31147,   0.05470
  82.00000,   0.00000,  11.19000,   0.00126,   0.61857,   6.40054,   0.05154,   6.91764,   0.94846,-105.80169,  36.72895,   0.03597
  83.00000,   0.00000,  14.80000,   0.00079,   0.35683,   4.12286,   0.12555,   9.78750,   0.87445,-112.62916,  40.05132,   0.07098
  84.00000,   0.00000,  12.11000,   0.00032,   0.15257,   3.91584,   0.17239,  10.33529,   0.82761,-109.28852,  39.63677,   0.08535
  85.00000,   0.00000,  12.25000,   0.00156,   0.96243,  -0.93707,   0.59708,   4.34161,   0.40292, -62.15855,  25.16362,   0.36526
  86.00000,   0.00000,  12.10000,   0.00076,   0.04761,   4.46018,   0.17442,  10.05313,   0.82558,-106.61717,  38.89471,   0.08201
  87.00000,   0.00000,  12.59000,   0.00180,   0.27343,  10.15837,   0.06511,   5.95315,   0.93489, -75.85464,  29.49105,   0.03634
  88.00000,   0.00000,  11.60000,   0.00044,   0.27045,  35.60942,   0.01993,   7.17997,   0.98007,-164.97739,  51.46665,   0.01139
  89.00000,   0.00000,  11.40000,   0.00236,   0.25357,  18.06718,   0.03915,   2.57166,   0.96085, -28.75618,  14.90827,   0.02192
  90.00000,   0.00000,   9.77000,   0.00044,   0.07547,  24.23821,   0.03663,   4.93712,   0.96337, -78.60137,  29.92677,   0.01868
  91.00000,   0.00000,  20.09000,   0.00121,   0.87745,  -0.94134,   2.08929,   6.03154,  -1.08929, -80.85614,  30.50781,   0.65050
  92.00000,   0.00000,  19.53000,   0.00037,   0.60911,  10.69231,   0.03343,   8.93810,   0.96657,-178.28725,  54.04871,   0.02347
  93.00000,   0.00000,  11.65000,   0.00244,   0.58060,  59.87606,   0.00689,   2.02857,   0.99311, -48.27990,  20.31400,   0.00483
  94.00000,   0.00000,   7.23000,   0.00188,   0.96963,  -0.89239,   0.28219,   1.72980,   0.71781, -19.76828,  11.09523,   0.21499
  95.00000,   0.00000,  14.75000,   0.00065,   0.60507,  40.73318,   0.00946,   4.74928,   0.99054,-134.45998,  42.97963,   0.00674
  96.00000,   0.00000,  14.82000,   0.00047,   0.35945,   3.79000,   0.13373,   9.66982,   0.86627,-108.03220,  38.92087,   0.07537
  97.00000,   0.00000,  20.79000,   0.00214,   0.56981,   9.32361,   0.04167,   5.58659,   0.95833, -85.59410,  31.41825,   0.02831
  98.00000,   0.00000,  12.49000,   0.00046,   0.96100,  -0.83111,   0.23094,  15.22374,   0.76906,-364.85538,  92.91894,   0.18185
  99.00000,   0.00000,  13.01000,   0.00136,   0.51526,   9.67977,   0.04539,   5.54229,   0.95461, -80.60870,  30.26441,   0.02966
 100.00000,   1.00000,  14.29000,   0.01333,   0.84578,   4.41561,   0.02848,   0.31126,   0.97152,  -0.70315,   2.24797,   0.02408
 101.00000,   1.00000,  12.48000,   0.00938,   0.78888,  -0.96838,   6.67661,   0.33054,  -5.67661,  -0.79996,   2.32534,   0.84646
 102.00000,   1.00000,  14.71000,   0.00748,   0.93842,  -0.64892,   0.17540,   0.48526,   0.82460,  -1.08820,   2.71553,   0.14179
 103.00000,   1.00000,   8.52000,   0.01266,   0.96743,  -0.82828,   0.18967,   0.31347,   0.81033,  -0.38908,   2.08810,   0.15518
 104.00000,   1.00000,   5.31000,   0.00888,   0.88708,   1.89954,   0.03894,   0.42364,   0.96106,  -1.86588,   2.97844,   0.03381
 105.00000,   1.00000,  13.24000,   0.00968,   0.82323,   6.51593,   0.02352,   0.26366,   0.97648,  -0.32642,   1.96815,   0.01959
 106.00000,   1.00000,   7.73000,   0.01250,   0.90452,   5.57421,   0.01452,   0.22280,   0.98548,  -0.96414,   2.21778,   0.01308
 107.00000,   1.00000,   5.83000,   0.00595,   0.77853,   7.98693,   0.02464,   0.26664,   0.97536,  -0.13942,   1.88715,   0.01978
 108.00000,   1.00000,   5.93000,   0.02618,   0.83678,   0.98098,   0.08240,   0.29196,   0.91760,   0.30201,   1.52927,   0.06615
 109.00000,   1.00000,   6.96000,   0.00746,   0.78695,   7.09797,   0.02631,   0.23109,   0.97369,   0.12890,   1.61231,   0.02123
 110.00000,   1.00000,   8.04000,   0.00586,   0.77299,  -0.96121,   5.85244,   0.52111,  -4.85244,  -2.23699,   3.35586,   0.82668
 111.00000,   1.00000,   8.13000,   0.01355,   0.84568,   5.88293,   0.02242,   0.30979,   0.97758,  -0.96301,   2.41023,   0.01905
 112.00000,   1.00000,   6.47000,   0.01786,   0.96817,  -0.74457,   0.12463,   0.31244,   0.87537,  -0.82292,   2.28240,   0.10777
 113.00000,   1.00000,   6.66000,   0.00683,   0.97328,  -0.86549,   0.19866,   0.27041,   0.80134,  -0.18488,   1.89949,   0.16212
 114.00000,   1.00000,   7.11000,   0.00723,   0.96983,  -0.80300,   0.15313,   0.43353,   0.84687,  -1.92391,   3.08021,   0.12941
 115.00000,   1.00000,  13.19000,   0.01761,   0.73732,  -0.95564,   5.92160,   0.30964,  -4.92160,  -0.18725,   1.91994,   0.82424
 116.00000,   1.00000,   5.80000,   0.01653,   0.77518,   2.37518,   0.06661,   0.25961,   0.93339,   0.47289,   1.36018,   0.05158
 117.00000,   1.00000,   9.05000,   0.01014,   0.97503,  -0.83820,   0.15434,   0.28405,   0.84566,  -0.58020,   2.13653,   0.13087
 118.00000,   1.00000,   5.60000,   0.02312,   0.87418,   1.72426,   0.04619,   0.29366,   0.95381,  -0.28124,   1.91431,   0.03941
 119.00000,   1.00000,   7.39000,   0.00633,   0.98083,  -0.85334,   0.13073,   0.25672,   0.86927,  -0.73722,   2.17313,   0.11369
 120.00000,   1.00000,  13.78000,   0.01282,   0.81415,  12.09413,   0.01419,   0.19573,   0.98581,  -0.06342,   1.69995,   0.01183
 121.00000,   1.00000,   9.40000,   0.03145,   0.96966,  -0.79571,   0.14850,   0.29003,   0.85150,  -0.48208,   2.07012,   0.12597
 122.00000,   1.00000,  11.39000,   0.03012,   0.78281,   4.77170,   0.03763,   0.33970,   0.96237,  -0.33852,   2.11618,   0.02999
 123.00000,   1.00000,   7.83000,   0.02349,   0.82471,  -0.97556,   7.17244,   0.29851,  -6.17244,  -0.85663,   2.30880,   0.85921
 124.00000,   1.00000,   6.60000,   0.00802,   0.95782,  -0.71944,   0.15033,   0.50380,   0.84967,  -2.11149,   3.24596,   0.12606
 125.00000,   1.00000,  11.46000,   0.01866,   0.83033,   2.85808,   0.04398,   0.29885,   0.95602,  -0.11809,   1.85606,   0.03624
 126.00000,   1.00000,   9.37000,   0.01812,   0.94045,  -0.76714,   0.25575,   0.30582,   0.74425,   0.29659,   1.62279,   0.19444
 127.00000,   1.00000,   8.59000,   0.00667,   0.97558,  -0.85220,   0.16522,   0.41137,   0.83478,  -1.91537,   3.07404,   0.13888
 128.00000,   1.00000,  14.24000,   0.00699,   0.81315,   2.89707,   0.04795,   0.29547,   0.95205,   0.03389,   1.75664,   0.03883
 129.00000,   1.00000,   7.71000,   0.01415,   0.95977,  -0.70312,   0.13552,   0.43089,   0.86448,  -1.59765,   2.87847,   0.11526
 130.00000,   1.00000,   6.09000,   0.00311,   0.97359,  -0.85166,   0.17803,   0.26698,   0.82197,  -0.25189,   1.91943,   0.14781
 131.00000,   1.00000,   5.82000,   0.00857,   0.85395,   4.01206,   0.02914,   0.33271,   0.97086,  -0.94722,   2.41276,   0.02480
 132.00000,   1.00000,   6.55000,   0.00898,   0.76958,   3.87918,   0.04723,   0.33690,   0.95277,  -0.08029,   1.94240,   0.03696
 133.00000,   1.00000,  13.42000,   0.00990,   0.96424,  -0.79234,   0.17218,   0.38893,   0.82782,  -1.03311,   2.56333,   0.14254
 134.00000,   1.00000,   6.01000,   0.01748,   0.85316,   2.60278,   0.04076,   0.34042,   0.95924,  -0.62694,   2.22669,   0.03432
 135.00000,   1.00000,  13.75000,   0.01980,   0.85388,   3.48206,   0.03260,   0.37716,   0.96740,  -1.25261,   2.64220,   0.02766
 136.00000,   1.00000,   7.29000,   0.00524,   0.81627,   5.72098,   0.02734,   0.31167,   0.97266,  -0.57413,   2.20402,   0.02257
 137.00000,   1.00000,   5.04000,   0.02256,   0.95973,  -0.77428,   0.17841,   0.29102,   0.82159,  -0.09636,   1.83800,   0.14640
 138.00000,   1.00000,   6.58000,   0.01531,   0.88080,   1.34899,   0.05074,   0.24980,   0.94926,   0.04882,   1.60402,   0.04337
 139.00000,   1.00000,   9.58000,   0.01423,   0.96239,  -0.79941,   0.18749,   0.31014,   0.81251,  -0.24544,   1.98139,   0.15304
 140.00000,   1.00000,   6.09000,   0.00571,   0.79872,   6.92841,   0.02539,   0.30361,   0.97461,  -0.49246,   2.16220,   0.02070
 141.00000,   1.00000,   8.03000,   0.02797,   0.98099,  -0.89140,   0.17508,   0.22947,   0.82492,  -0.20393,   1.83511,   0.14663
 142.00000,   1.00000,   5.97000,   0.01961,   0.97165,  -0.76462,   0.12043,   0.29374,   0.87957,  -0.80320,   2.24103,   0.10484
 143.00000,   1.00000,   6.12000,   0.01342,   0.83528,   4.67224,   0.02904,   0.31248,   0.97096,  -0.62592,   2.21394,   0.02433
 144.00000,   1.00000,   7.38000,   0.01695,   0.89812,  -0.98210,   5.69172,   0.23535,  -4.69172,  -0.30227,   1.91732,   0.83781
 145.00000,   1.00000,   7.54000,   0.01840,   0.64254,  -0.94369,   6.34753,   0.29528,  -5.34753,   0.03147,   1.73142,   0.82382
 146.00000,   1.00000,   6.28000,   0.01550,   0.81830,   3.78517,   0.03797,   0.29692,   0.96203,  -0.16854,   1.90232,   0.03113
 147.00000,   1.00000,  13.74000,   0.02020,   0.83334,   3.67951,   0.03561,   0.34317,   0.96439,  -0.66590,   2.27871,   0.02962
 148.00000,   1.00000,  13.49000,   0.01520,   0.80274,   3.41411,   0.04469,   0.32261,   0.95531,  -0.14765,   1.93957,   0.03598
 149.00000,   1.00000,   6.45000,   0.01869,   0.82173,   8.77218,   0.01824,   0.25186,   0.98176,  -0.43253,   2.03405,   0.01525
 150.00000,   1.00000,   6.08000,   0.00971,   0.83736,   9.49249,   0.01550,   0.26425,   0.98450,  -0.81885,   2.28748,   0.01316
 151.00000,   1.00000,   6.24000,   0.01099,   0.96931,  -0.83622,   0.18736,   0.32941,   0.81264,  -0.59065,   2.23970,   0.15382
 152.00000,   1.00000,   8.49000,   0.00723,   0.95945,  -0.72234,   0.14603,   0.56612,   0.85397,  -2.95009,   3.71314,   0.12307
 153.00000,   1.00000,  11.05000,   0.01515,   0.98435,  -0.85829,   0.11041,   0.20253,   0.88959,  -0.47447,   1.90065,   0.09805
 154.00000,   1.00000,   6.23000,   0.01887,   0.98315,  -0.91325,   0.19428,   0.15143,   0.80572,   0.37059,   1.23510,   0.16041
 155.00000,   1.00000,  10.03000,   0.00625,   0.86508,   3.70466,   0.02868,   0.32624,   0.97132,  -0.99548,   2.41810,   0.02465
 156.00000,   1.00000,  14.68000,   0.01003,   0.87082,   2.87556,   0.03333,   0.41061,   0.96667,  -1.76306,   2.93410,   0.02867
 157.00000,   1.00000,   7.47000,   0.01929,   0.83716,   6.24631,   0.02247,   0.29025,   0.97753,  -0.69622,   2.23256,   0.01896
 158.00000,   1.00000,   9.34000,   0.00993,   0.83997,   3.62733,   0.03458,   0.29586,   0.96542,  -0.34265,   1.99807,   0.02895
 159.00000,   1.00000,   7.00000,   0.02190,   0.87648,   4.32656,   0.02319,   0.20731,   0.97681,  -0.12861,   1.67386,   0.02022
 160.00000,   1.00000,   7.16000,   0.01571,   0.85448,   3.70999,   0.03090,   0.27828,   0.96910,  -0.38216,   1.98354,   0.02626
 161.00000,   1.00000,   6.34000,   0.01597,   0.82681,   3.38597,   0.03949,   0.34227,   0.96051,  -0.51156,   2.18673,   0.03256
 162.00000,   1.00000,   7.40000,   0.01109,   0.96090,  -0.69662,   0.12889,   0.50139,   0.87111,  -2.52232,   3.41564,   0.11035
 163.00000,   1.00000,   6.40000,   0.00943,   0.99177,  -0.97015,   0.27577,   0.06944,   0.72423,   0.64138,   0.67841,   0.21477
 164.00000,   1.00000,   5.92000,   0.00549,   0.98059,  -0.89108,   0.17817,   0.34290,   0.82183,  -1.35308,   2.71572,   0.14877
 165.00000,   1.00000,  12.21000,   0.02985,   0.89426,   3.35737,   0.02427,   0.27186,   0.97573,  -0.88826,   2.24386,   0.02148
 166.00000,   1.00000,   5.89000,   0.01130,   0.82221,  -0.96854,   5.65105,   0.35677,  -4.65105,  -0.86588,   2.43253,   0.82753
 167.00000,   1.00000,   5.58000,   0.01408,   0.83306,   5.49485,   0.02570,   0.26115,   0.97430,  -0.27782,   1.91670,   0.02155
 168.00000,   1.00000,   6.30000,   0.01295,   0.93018,  -0.52428,   0.14676,   0.50931,   0.85324,  -1.33505,   2.85275,   0.12063
 169.00000,   1.00000,   7.82000,   0.00552,   0.97249,  -0.82429,   0.15658,   0.32233,   0.84342,  -0.83259,   2.34571,   0.13223
 170.00000,   1.00000,   8.24000,   0.00755,   0.84371,   4.56943,   0.02806,   0.26798,   0.97194,  -0.31676,   1.93896,   0.02369
 171.00000,   1.00000,   8.16000,   0.02007,   0.84026,   4.61443,   0.02845,   0.29965,   0.97155,  -0.56095,   2.14947,   0.02394
 172.00000,   1.00000,  11.43000,   0.01596,   0.96386,  -0.68419,   0.11442,   0.31340,   0.88558,  -0.78472,   2.24659,   0.09945
 173.00000,   1.00000,   6.73000,   0.00727,   0.97266,  -0.84480,   0.17616,   0.26221,   0.82384,  -0.19444,   1.86865,   0.14637
 174.00000,   1.00000,  13.42000,   0.01429,   0.96845,  -0.83421,   0.19028,   0.28419,   0.80972,  -0.18997,   1.91060,   0.15573
 175.00000,   1.00000,   5.70000,   0.02703,   0.90723,   1.47268,   0.03752,   0.26413,   0.96248,  -0.49533,   1.96997,   0.03319
 176.00000,   1.00000,   9.68000,   0.00896,   0.79680,   5.61969,   0.03070,   0.32770,   0.96930,  -0.50007,   2.19663,   0.02488
 177.00000,   1.00000,   6.16000,   0.00730,   0.98165,  -0.88150,   0.15488,   0.25343,   0.84512,  -0.57284,   2.09895,   0.13201
 178.00000,   1.00000,   9.35000,   0.02532,   0.50669,  -0.93153,   7.20516,   0.32694,  -6.20516,  -0.10246,   1.86345,   0.82832
 179.00000,   1.00000,   6.12000,   0.01149,   0.96991,  -0.82484,   0.17178,   0.27431,   0.82822,  -0.23280,   1.90684,   0.14293
 180.00000,   1.00000,   5.98000,   0.02027,   0.96285,  -0.81014,   0.19567,   0.28176,   0.80433,  -0.02961,   1.79313,   0.15872
 181.00000,   1.00000,   8.03000,   0.00785,   0.97324,  -0.87316,   0.21099,   0.33836,   0.78901,  -0.70184,   2.35191,   0.17046
 182.00000,   1.00000,   6.59000,   0.00292,   0.96222,  -0.83808,   0.23333,   0.31289,   0.76667,  -0.09757,   1.92529,   0.18356
 183.00000,   1.00000,   9.82000,   0.00806,   0.96790,  -0.79952,   0.16010,   0.36759,   0.83990,  -1.06054,   2.53959,   0.13429
 184.00000,   1.00000,   8.20000,   0.00285,   0.94843,  -0.51347,   0.10598,   0.48932,   0.89402,  -2.19995,   3.21564,   0.09156
 185.00000,   1.00000,   5.97000,   0.00815,   0.94575,  -0.57990,   0.12913,   0.51962,   0.87087,  -2.06342,   3.21366,   0.10912
 186.00000,   1.00000,   9.97000,   0.01471,   0.86701,   6.16912,   0.01855,   0.24985,   0.98145,  -0.67598,   2.12929,   0.01611
 187.00000,   1.00000,  10.05000,   0.01597,   0.97985,  -0.81381,   0.10823,   0.31828,   0.89177,  -1.70265,   2.76934,   0.09592
 188.00000,   1.00000,   9.98000,   0.01240,   0.95939,  -0.66736,   0.12207,   0.37570,   0.87793,  -1.17168,   2.56195,   0.10499
 189.00000,   1.00000,   8.89000,   0.02041,   0.85303,   5.69315,   0.02196,   0.31933,   0.97804,  -1.15618,   2.52597,   0.01878
